"sample","name","distribution","size","cpu","real","gc","memory"
54,"germane","ascending",18,505,505,24,1160468704
55,"germane","ascending",18,519,519,26,1194145184
56,"germane","ascending",18,547,547,49,1199134160
57,"germane","ascending",18,533,533,26,1235060448
58,"germane","ascending",18,529,529,27,1211244896
59,"germane","ascending",18,521,521,25,1201252800
60,"germane","ascending",18,512,512,25,1177795808
61,"germane","ascending",18,519,519,25,1199025744
62,"germane","ascending",18,526,526,25,1222825360
63,"germane","ascending",18,528,529,25,1233365216
64,"germane","ascending",18,516,516,25,1199118400
65,"germane","ascending",18,526,526,25,1220551872
66,"germane","ascending",18,516,516,25,1202307152
67,"germane","ascending",18,520,520,24,1200369504
68,"germane","ascending",18,522,522,27,1201513952
69,"germane","ascending",18,514,514,25,1195980144
70,"germane","ascending",18,522,522,26,1204410192
71,"germane","ascending",18,525,525,25,1209721056
72,"germane","ascending",18,519,519,25,1197258144
73,"germane","ascending",18,529,529,26,1225102704
74,"germane","ascending",18,520,520,25,1204082496
75,"germane","ascending",18,520,520,25,1199256608
76,"germane","ascending",18,539,539,25,1239032144
77,"germane","ascending",18,520,521,26,1205288512
78,"germane","ascending",18,530,530,25,1227941120
79,"germane","ascending",18,523,523,25,1208411776
80,"germane","ascending",18,519,519,25,1193133328
81,"germane","ascending",18,515,515,26,1173120640
82,"germane","ascending",18,529,529,27,1192841680
83,"germane","ascending",18,514,514,25,1177599440
84,"germane","ascending",18,525,526,25,1215360336
85,"germane","ascending",18,514,514,25,1179209424
86,"germane","ascending",18,516,516,25,1190431680
87,"germane","ascending",18,528,528,25,1216585520
88,"germane","ascending",18,559,559,47,1244681632
89,"germane","ascending",18,525,525,25,1196658976
90,"germane","ascending",18,523,523,25,1204562096
91,"germane","ascending",18,530,530,25,1221257744
92,"germane","ascending",18,526,526,25,1216723376
93,"germane","ascending",18,509,509,26,1158121888
94,"germane","ascending",18,507,507,25,1159613872
95,"germane","ascending",18,527,527,25,1210813184
96,"germane","ascending",18,509,509,25,1175417808
97,"germane","ascending",18,523,523,25,1204266192
98,"germane","ascending",18,523,523,25,1215691728
99,"germane","ascending",18,514,515,24,1189914256
0,"germane","ascending",19,1124,1124,55,2565511232
1,"germane","ascending",19,1106,1106,55,2521748688
2,"germane","ascending",19,1109,1110,54,2541435664
3,"germane","ascending",19,1110,1110,54,2552788016
4,"germane","ascending",19,1122,1122,54,2579567504
5,"germane","ascending",19,1109,1109,56,2523181632
6,"germane","ascending",19,1116,1116,57,2538236736
7,"germane","ascending",19,1102,1102,55,2521772064
8,"germane","ascending",19,1101,1101,55,2497528768
9,"germane","ascending",19,1094,1094,57,2498559104
10,"germane","ascending",19,1095,1096,54,2512767504
11,"germane","ascending",19,1114,1114,54,2550150256
12,"germane","ascending",19,1115,1116,55,2517054384
13,"germane","ascending",19,1119,1120,56,2547635952
14,"germane","ascending",19,1102,1102,55,2528736480
15,"germane","ascending",19,1101,1101,55,2521703552
16,"germane","ascending",19,1092,1092,55,2500153040
17,"germane","ascending",19,1109,1110,56,2525382256
18,"germane","ascending",19,1123,1123,55,2558915584
19,"germane","ascending",19,1149,1149,57,2606847344
20,"germane","ascending",19,1122,1122,55,2543112016
21,"germane","ascending",19,1119,1119,56,2553354368
22,"germane","ascending",19,1118,1118,56,2567991536
23,"germane","ascending",19,1101,1101,55,2528921104
24,"germane","ascending",19,1130,1130,57,2578191456
25,"germane","ascending",19,1109,1109,55,2547085536
26,"germane","ascending",19,1105,1106,57,2521698864
27,"germane","ascending",19,1127,1127,56,2598862640
28,"germane","ascending",19,1100,1101,54,2534982368
29,"germane","ascending",19,1093,1093,55,2516454208
30,"germane","ascending",19,1104,1104,54,2528910800
31,"germane","ascending",19,1107,1108,54,2534537760
32,"germane","ascending",19,1140,1140,57,2603250832
33,"germane","ascending",19,1103,1103,55,2526479488
34,"germane","ascending",19,1110,1110,55,2544226144
35,"germane","ascending",19,1124,1124,55,2576166480
36,"germane","ascending",19,1128,1128,56,2563759184
37,"germane","ascending",19,1109,1109,55,2523849456
38,"germane","ascending",19,1108,1108,53,2530593520
39,"germane","ascending",19,1105,1105,55,2530465168
40,"germane","ascending",19,1120,1120,55,2564049824
41,"germane","ascending",19,1115,1115,54,2561421888
42,"germane","ascending",19,1119,1119,55,2568617648
43,"germane","ascending",19,1085,1086,55,2483652096
44,"germane","ascending",19,1098,1098,56,2501543568
45,"germane","ascending",19,1085,1085,54,2472337856
46,"germane","ascending",19,1103,1103,57,2505692144
47,"germane","ascending",19,1110,1110,57,2522039664
48,"germane","ascending",19,1116,1117,57,2548324752
49,"germane","ascending",19,1100,1101,54,2525280064
50,"germane","ascending",19,1129,1129,57,2574368016
51,"germane","ascending",19,1114,1114,56,2510308240
52,"germane","ascending",19,1100,1100,56,2517049552
53,"germane","ascending",19,1115,1116,55,2528822000
54,"germane","ascending",19,1140,1140,56,2610438224
55,"germane","ascending",19,1125,1126,54,2585826208
56,"germane","ascending",19,1116,1116,55,2545549120
57,"germane","ascending",19,1124,1124,54,2594061872
58,"germane","ascending",19,1105,1106,56,2541454112
59,"germane","ascending",19,1125,1125,54,2598234480
60,"germane","ascending",19,1106,1106,56,2513285584
61,"germane","ascending",19,1143,1143,56,2608585344
62,"germane","ascending",19,1108,1108,54,2543877968
63,"germane","ascending",19,1108,1108,56,2524941728
64,"germane","ascending",19,1112,1112,54,2561700992
65,"germane","ascending",19,1152,1152,56,2642925504
66,"germane","ascending",19,1117,1117,55,2557081392
67,"germane","ascending",19,1116,1116,54,2551650768
68,"germane","ascending",19,1092,1093,56,2508502512
69,"germane","ascending",19,1107,1107,56,2514423536
70,"germane","ascending",19,1103,1103,56,2489051856
71,"germane","ascending",19,1115,1115,56,2544604016
72,"germane","ascending",19,1130,1130,56,2586938864
73,"germane","ascending",19,1096,1096,56,2502657024
74,"germane","ascending",19,1104,1104,56,2523665984
75,"germane","ascending",19,1103,1103,54,2530206720
76,"germane","ascending",19,1107,1107,56,2525193184
77,"germane","ascending",19,1134,1134,55,2565849248
78,"germane","ascending",19,1144,1144,56,2626204224
79,"germane","ascending",19,1127,1127,58,2545427472
80,"germane","ascending",19,1120,1120,57,2537277904
81,"germane","ascending",19,1122,1123,56,2545588608
82,"germane","ascending",19,1124,1125,55,2572982224
83,"germane","ascending",19,1125,1125,54,2555842656
84,"germane","ascending",19,1149,1149,57,2617443856
85,"germane","ascending",19,1131,1131,56,2586784784
86,"germane","ascending",19,1118,1119,57,2527756272
87,"germane","ascending",19,1132,1133,57,2568817184
88,"germane","ascending",19,1113,1113,56,2549673184
89,"germane","ascending",19,1100,1100,54,2512552112
90,"germane","ascending",19,1120,1120,56,2560034048
91,"germane","ascending",19,1076,1076,55,2449024656
92,"germane","ascending",19,1113,1113,55,2541140688
93,"germane","ascending",19,1104,1104,54,2524525328
94,"germane","ascending",19,1093,1093,53,2506745744
95,"germane","ascending",19,1120,1120,57,2537502944
96,"germane","ascending",19,1096,1097,55,2494256256
97,"germane","ascending",19,1091,1091,54,2504345520
98,"germane","ascending",19,1100,1100,54,2521595872
99,"germane","ascending",19,1109,1109,53,2537654240
0,"germane","ascending",20,2364,2364,104,5348076528
1,"germane","ascending",20,2347,2348,105,5351138080
2,"germane","ascending",20,2365,2365,107,5339687760
3,"germane","ascending",20,2368,2368,106,5395465344
4,"germane","ascending",20,2393,2393,104,5424255984
5,"germane","ascending",20,2402,2402,104,5507077472
6,"germane","ascending",20,2312,2313,104,5281346576
7,"germane","ascending",20,2375,2375,103,5377754208
8,"germane","ascending",20,2368,2368,107,5370299728
9,"germane","ascending",20,2382,2382,108,5393166512
10,"germane","ascending",20,2385,2386,105,5440762352
11,"germane","ascending",20,2354,2354,105,5331674704
12,"germane","ascending",20,2398,2398,103,5487176192
13,"germane","ascending",20,2358,2358,103,5397516960
14,"germane","ascending",20,2384,2385,105,5407684592
15,"germane","ascending",20,2361,2361,102,5393100976
16,"germane","ascending",20,2327,2327,103,5323446800
17,"germane","ascending",20,2333,2334,104,5271303808
18,"germane","ascending",20,2418,2419,112,5495630672
19,"germane","ascending",20,2356,2356,101,5384274368
20,"germane","ascending",20,2360,2361,106,5413700160
21,"germane","ascending",20,2394,2395,104,5510878192
22,"germane","ascending",20,2331,2331,102,5282330160
23,"germane","ascending",20,2378,2379,104,5439487328
24,"germane","ascending",20,2344,2344,104,5359270720
25,"germane","ascending",20,2337,2338,102,5297017056
26,"germane","ascending",20,2356,2357,104,5378201712
27,"germane","ascending",20,2350,2350,103,5335893712
28,"germane","ascending",20,2407,2408,104,5499010768
29,"germane","ascending",20,2325,2326,105,5298147120
30,"germane","ascending",20,2340,2340,104,5255026960
31,"germane","ascending",20,2312,2312,104,5225187936
32,"germane","ascending",20,2358,2358,107,5350833696
33,"germane","ascending",20,2361,2362,106,5355154032
34,"germane","ascending",20,2357,2357,106,5350909280
35,"germane","ascending",20,2415,2416,108,5501520768
36,"germane","ascending",20,2359,2359,106,5335380992
37,"germane","ascending",20,2382,2382,107,5401697344
38,"germane","ascending",20,2357,2357,104,5297212864
39,"germane","ascending",20,2357,2358,105,5308266256
40,"germane","ascending",20,2360,2360,106,5378291488
41,"germane","ascending",20,2356,2356,104,5295038944
42,"germane","ascending",20,2354,2354,107,5270110224
43,"germane","ascending",20,2400,2401,105,5412325008
44,"germane","ascending",20,2386,2386,110,5386290128
45,"germane","ascending",20,2351,2351,106,5329553472
46,"germane","ascending",20,2394,2395,105,5447592000
47,"germane","ascending",20,2330,2331,103,5354568928
48,"germane","ascending",20,2405,2406,106,5503066880
49,"germane","ascending",20,2342,2342,104,5352155360
50,"germane","ascending",20,2371,2372,104,5434564448
51,"germane","ascending",20,2328,2328,103,5346691744
52,"germane","ascending",20,2350,2351,103,5367650272
53,"germane","ascending",20,2379,2380,102,5378984192
54,"germane","ascending",20,2376,2377,104,5411631712
55,"germane","ascending",20,2365,2365,105,5348039344
56,"germane","ascending",20,2388,2388,107,5382227040
57,"germane","ascending",20,2412,2412,108,5486707024
58,"germane","ascending",20,2383,2383,104,5443278672
59,"germane","ascending",20,2343,2344,106,5293177136
60,"germane","ascending",20,2320,2321,102,5284840144
61,"germane","ascending",20,2359,2359,102,5349842144
62,"germane","ascending",20,2390,2390,108,5390822336
63,"germane","ascending",20,2327,2327,106,5332429776
64,"germane","ascending",20,2361,2361,103,5332097504
65,"germane","ascending",20,2393,2393,104,5523207408
66,"germane","ascending",20,2362,2362,104,5389301664
67,"germane","ascending",20,2422,2423,108,5515524864
68,"germane","ascending",20,2344,2345,104,5369246608
69,"germane","ascending",20,2376,2376,106,5391513200
70,"germane","ascending",20,2349,2349,106,5348990672
71,"germane","ascending",20,2324,2325,102,5333136688
72,"germane","ascending",20,2356,2356,107,5335983264
73,"germane","ascending",20,2349,2349,105,5394823696
74,"germane","ascending",20,2366,2366,103,5415543568
75,"germane","ascending",20,2369,2369,103,5446420784
76,"germane","ascending",20,2329,2329,102,5344934688
77,"germane","ascending",20,2360,2361,103,5413355152
78,"germane","ascending",20,2329,2330,106,5330109360
79,"germane","ascending",20,2301,2301,106,5229728336
80,"germane","ascending",20,2362,2362,103,5420093728
81,"germane","ascending",20,2376,2376,110,5340564448
82,"germane","ascending",20,2355,2355,105,5397974704
83,"germane","ascending",20,2372,2372,105,5421558192
84,"germane","ascending",20,2391,2392,104,5396221552
85,"germane","ascending",20,2420,2420,108,5464002240
86,"germane","ascending",20,2354,2354,105,5349680752
87,"germane","ascending",20,2381,2381,106,5372820624
88,"germane","ascending",20,2361,2361,108,5290418592
89,"germane","ascending",20,2348,2348,103,5388451904
90,"germane","ascending",20,2390,2390,106,5420348592
91,"germane","ascending",20,2399,2399,107,5438518352
92,"germane","ascending",20,2362,2363,108,5339585680
93,"germane","ascending",20,2367,2367,106,5396338096
94,"germane","ascending",20,2350,2351,104,5374358352
95,"germane","ascending",20,2364,2364,105,5388512288
96,"germane","ascending",20,2332,2333,104,5345121824
97,"germane","ascending",20,2335,2336,105,5335667216
98,"germane","ascending",20,2386,2386,104,5404111328
99,"germane","ascending",20,2363,2363,105,5387213424
0,"monadic","ascending",16,69,69,7,239033248
1,"monadic","ascending",16,69,69,7,240406528
2,"monadic","ascending",16,69,70,7,239566160
3,"monadic","ascending",16,70,70,8,241541728
4,"monadic","ascending",16,70,70,8,241388160
5,"monadic","ascending",16,71,71,7,244368256
6,"monadic","ascending",16,69,69,7,240639504
7,"monadic","ascending",16,69,69,7,239064656
8,"monadic","ascending",16,72,72,8,245208160
9,"monadic","ascending",16,70,70,8,240590304
10,"monadic","ascending",16,69,69,7,240497680
11,"monadic","ascending",16,69,69,7,239096240
12,"monadic","ascending",16,68,68,7,240014208
13,"monadic","ascending",16,69,69,7,243455440
14,"monadic","ascending",16,69,69,8,242538416
15,"monadic","ascending",16,71,71,7,243896352
16,"monadic","ascending",16,71,71,7,245282032
17,"monadic","ascending",16,69,69,7,239666960
18,"monadic","ascending",16,70,70,7,241466272
19,"monadic","ascending",16,70,70,8,240352688
20,"monadic","ascending",16,73,73,8,245437280
21,"monadic","ascending",16,72,72,8,244217792
22,"monadic","ascending",16,69,69,7,238377200
23,"monadic","ascending",16,70,70,7,243084368
24,"monadic","ascending",16,69,69,7,240528176
25,"monadic","ascending",16,70,71,8,243383072
26,"monadic","ascending",16,69,69,8,238310800
27,"monadic","ascending",16,69,69,7,239742784
28,"monadic","ascending",16,70,70,8,240604800
29,"monadic","ascending",16,70,70,7,241084992
30,"monadic","ascending",16,70,70,7,238391008
31,"monadic","ascending",16,71,71,8,240788112
32,"monadic","ascending",16,69,69,7,237800016
33,"monadic","ascending",16,70,70,8,244973472
34,"monadic","ascending",16,72,72,8,242844208
35,"monadic","ascending",16,72,72,8,244685632
36,"monadic","ascending",16,69,69,7,239365040
37,"monadic","ascending",16,69,69,7,239320928
38,"monadic","ascending",16,69,69,7,243357936
39,"monadic","ascending",16,69,69,7,237024048
40,"monadic","ascending",16,68,68,7,236018352
41,"monadic","ascending",16,69,69,7,241778176
42,"monadic","ascending",16,70,70,8,243890864
43,"monadic","ascending",16,70,70,7,242207152
44,"monadic","ascending",16,69,69,8,238510336
45,"monadic","ascending",16,69,69,7,240848256
46,"monadic","ascending",16,70,70,7,243386512
47,"monadic","ascending",16,70,70,7,242028176
48,"monadic","ascending",16,69,69,7,237522896
49,"monadic","ascending",16,69,69,7,239061760
50,"monadic","ascending",16,69,69,8,242040784
51,"monadic","ascending",16,70,70,8,243645888
52,"monadic","ascending",16,69,69,8,239904000
53,"monadic","ascending",16,70,70,8,242909216
54,"monadic","ascending",16,70,70,8,241422160
55,"monadic","ascending",16,68,68,7,236917456
56,"monadic","ascending",16,69,69,7,242685744
57,"monadic","ascending",16,71,71,8,243793728
58,"monadic","ascending",16,69,69,7,237819248
59,"monadic","ascending",16,70,70,7,239939232
60,"monadic","ascending",16,70,70,8,242004720
61,"monadic","ascending",16,70,70,7,245634864
62,"monadic","ascending",16,69,69,7,235560672
63,"monadic","ascending",16,69,69,7,240122496
64,"monadic","ascending",16,69,69,7,243588144
65,"monadic","ascending",16,69,69,7,240509232
66,"monadic","ascending",16,70,70,8,242589632
67,"monadic","ascending",16,70,70,8,241463280
68,"monadic","ascending",16,70,70,7,245056560
69,"monadic","ascending",16,70,70,8,243466960
70,"monadic","ascending",16,69,69,8,239888960
71,"monadic","ascending",16,71,71,7,244029328
72,"monadic","ascending",16,69,69,7,239317056
73,"monadic","ascending",16,69,69,8,239331616
74,"monadic","ascending",16,70,70,7,243997632
75,"monadic","ascending",16,69,69,7,238847952
76,"monadic","ascending",16,70,70,7,241023536
77,"monadic","ascending",16,70,70,7,242710016
78,"monadic","ascending",16,69,69,7,239586288
79,"monadic","ascending",16,69,69,7,240949936
80,"monadic","ascending",16,70,70,8,239118624
81,"monadic","ascending",16,71,71,8,245318944
82,"monadic","ascending",16,70,70,8,241022368
83,"monadic","ascending",16,70,70,7,243172048
84,"monadic","ascending",16,70,70,8,240577152
85,"monadic","ascending",16,70,70,7,243961520
86,"monadic","ascending",16,70,70,7,239088240
87,"monadic","ascending",16,69,69,7,240662928
88,"monadic","ascending",16,70,70,8,243332560
89,"monadic","ascending",16,69,69,7,239460720
90,"monadic","ascending",16,70,70,8,239215568
91,"monadic","ascending",16,70,70,8,244447968
92,"monadic","ascending",16,68,68,7,238763264
93,"monadic","ascending",16,69,69,7,239124160
94,"monadic","ascending",16,69,69,7,239338416
95,"monadic","ascending",16,69,69,7,241703184
96,"monadic","ascending",16,70,70,7,244579232
97,"monadic","ascending",16,69,69,7,243968432
98,"monadic","ascending",16,69,69,7,241774304
99,"monadic","ascending",16,68,68,7,238457040
0,"monadic","ascending",17,151,151,21,507822560
1,"monadic","ascending",17,153,153,21,509874256
2,"monadic","ascending",17,151,151,21,508277920
3,"monadic","ascending",17,151,151,21,506298496
4,"monadic","ascending",17,152,152,21,515256128
5,"monadic","ascending",17,153,153,21,513181136
6,"monadic","ascending",17,149,149,21,503511328
7,"monadic","ascending",17,152,152,21,509471072
8,"monadic","ascending",17,150,150,20,500874448
9,"monadic","ascending",17,152,152,21,516455952
10,"monadic","ascending",17,151,151,21,507740768
11,"monadic","ascending",17,152,152,21,506465488
12,"monadic","ascending",17,152,152,21,512915904
13,"monadic","ascending",17,153,153,21,505828864
14,"monadic","ascending",17,153,153,21,511765936
15,"monadic","ascending",17,150,150,20,509094080
16,"monadic","ascending",17,152,152,20,512771376
17,"monadic","ascending",17,151,151,21,509285088
18,"monadic","ascending",17,151,151,20,510891440
19,"monadic","ascending",17,152,152,21,506153824
20,"monadic","ascending",17,152,152,20,513619648
21,"monadic","ascending",17,150,150,21,503925680
22,"monadic","ascending",17,150,150,21,501847424
23,"monadic","ascending",17,153,154,21,513716704
24,"monadic","ascending",17,154,154,21,513236464
25,"monadic","ascending",17,152,152,21,505528032
26,"monadic","ascending",17,152,152,21,513168032
27,"monadic","ascending",17,151,151,21,507052256
28,"monadic","ascending",17,148,148,20,496814160
29,"monadic","ascending",17,159,159,22,506621008
30,"monadic","ascending",17,154,154,21,510782992
31,"monadic","ascending",17,151,151,20,508684176
32,"monadic","ascending",17,152,152,21,510275840
33,"monadic","ascending",17,150,150,20,507583616
34,"monadic","ascending",17,154,154,21,511044752
35,"monadic","ascending",17,152,152,21,504273312
36,"monadic","ascending",17,152,152,21,508465616
37,"monadic","ascending",17,151,151,20,507353216
38,"monadic","ascending",17,153,153,21,516859568
39,"monadic","ascending",17,153,153,21,510709968
40,"monadic","ascending",17,149,149,21,499124880
41,"monadic","ascending",17,152,152,21,506139792
42,"monadic","ascending",17,151,151,21,509396976
43,"monadic","ascending",17,154,154,21,510180368
44,"monadic","ascending",17,151,151,21,509171200
45,"monadic","ascending",17,151,151,21,496446688
46,"monadic","ascending",17,152,152,21,508168272
47,"monadic","ascending",17,151,151,21,510091248
48,"monadic","ascending",17,149,149,21,499248560
49,"monadic","ascending",17,156,156,22,507517984
50,"monadic","ascending",17,150,150,20,502388576
51,"monadic","ascending",17,154,154,21,514681872
52,"monadic","ascending",17,153,153,21,506717248
53,"monadic","ascending",17,152,152,21,510759872
54,"monadic","ascending",17,151,151,21,499287216
55,"monadic","ascending",17,150,150,20,506524544
56,"monadic","ascending",17,149,149,21,498122304
57,"monadic","ascending",17,151,151,21,510476976
58,"monadic","ascending",17,150,150,21,505574608
59,"monadic","ascending",17,153,153,21,508626176
60,"monadic","ascending",17,153,153,21,510372688
61,"monadic","ascending",17,158,158,21,524375600
62,"monadic","ascending",17,155,155,21,514152592
63,"monadic","ascending",17,153,153,21,514637488
64,"monadic","ascending",17,152,152,21,504212320
65,"monadic","ascending",17,150,150,21,499539872
66,"monadic","ascending",17,151,151,21,505652048
67,"monadic","ascending",17,151,151,21,508736144
68,"monadic","ascending",17,154,154,21,510468992
69,"monadic","ascending",17,152,152,21,508550304
70,"monadic","ascending",17,152,152,21,510072768
71,"monadic","ascending",17,151,151,21,502786240
72,"monadic","ascending",17,151,151,21,504232816
73,"monadic","ascending",17,152,152,21,513857696
74,"monadic","ascending",17,152,152,21,512423296
75,"monadic","ascending",17,151,151,20,506648704
76,"monadic","ascending",17,149,149,21,504627824
77,"monadic","ascending",17,153,153,21,509169488
78,"monadic","ascending",17,150,150,21,509754896
79,"monadic","ascending",17,149,149,20,499149904
80,"monadic","ascending",17,153,153,21,508152112
81,"monadic","ascending",17,153,153,21,505428800
82,"monadic","ascending",17,151,151,21,503504544
83,"monadic","ascending",17,151,151,21,504764336
84,"monadic","ascending",17,151,151,21,507456736
85,"monadic","ascending",17,151,151,21,502319920
86,"monadic","ascending",17,150,150,21,505197712
87,"monadic","ascending",17,152,152,21,510632528
88,"monadic","ascending",17,153,153,21,505738464
89,"monadic","ascending",17,153,153,21,508284816
90,"monadic","ascending",17,153,153,22,506762224
91,"monadic","ascending",17,151,151,21,505149600
92,"monadic","ascending",17,151,151,21,510051792
93,"monadic","ascending",17,151,151,21,506321008
94,"monadic","ascending",17,150,150,20,507357792
95,"monadic","ascending",17,148,148,21,500801536
96,"monadic","ascending",17,152,152,21,508269024
97,"monadic","ascending",17,151,151,21,503814064
98,"monadic","ascending",17,150,150,21,494662752
99,"monadic","ascending",17,152,152,21,504189216
0,"monadic","ascending",18,290,290,24,1066018864
1,"monadic","ascending",18,287,287,24,1046352016
2,"monadic","ascending",18,316,316,46,1075809376
3,"monadic","ascending",18,313,313,47,1067744432
4,"monadic","ascending",18,292,292,24,1073685648
5,"monadic","ascending",18,296,296,25,1077656032
6,"monadic","ascending",18,292,292,24,1059514896
7,"monadic","ascending",18,292,292,25,1053402592
8,"monadic","ascending",18,292,292,24,1061524976
9,"monadic","ascending",18,291,291,24,1065652672
10,"monadic","ascending",18,293,293,24,1067087936
11,"monadic","ascending",18,293,293,24,1066495600
12,"monadic","ascending",18,294,294,25,1063905088
13,"monadic","ascending",18,293,293,25,1053080192
14,"monadic","ascending",18,295,295,26,1060004464
15,"monadic","ascending",18,294,294,24,1068521760
16,"monadic","ascending",18,291,291,24,1070520736
17,"monadic","ascending",18,293,293,24,1066577024
18,"monadic","ascending",18,290,290,24,1047482544
19,"monadic","ascending",18,295,295,26,1071574944
20,"monadic","ascending",18,290,290,25,1053934000
21,"monadic","ascending",18,293,293,24,1069521760
22,"monadic","ascending",18,291,291,24,1069131232
23,"monadic","ascending",18,297,297,25,1081174656
24,"monadic","ascending",18,293,293,24,1058602160
25,"monadic","ascending",18,294,294,24,1074457360
26,"monadic","ascending",18,290,290,25,1051729440
27,"monadic","ascending",18,291,291,24,1054064544
28,"monadic","ascending",18,294,294,26,1068873536
29,"monadic","ascending",18,291,291,25,1055026816
30,"monadic","ascending",18,295,295,25,1068366752
31,"monadic","ascending",18,287,287,23,1050482128
32,"monadic","ascending",18,290,290,24,1050475440
33,"monadic","ascending",18,297,298,24,1082164096
34,"monadic","ascending",18,293,293,26,1063585008
35,"monadic","ascending",18,292,292,24,1068948784
36,"monadic","ascending",18,317,317,48,1056682640
37,"monadic","ascending",18,291,291,25,1049378064
38,"monadic","ascending",18,293,293,25,1063155280
39,"monadic","ascending",18,291,291,24,1060147168
40,"monadic","ascending",18,295,295,25,1063432992
41,"monadic","ascending",18,289,289,24,1056056224
42,"monadic","ascending",18,289,289,25,1052685888
43,"monadic","ascending",18,294,294,26,1062959888
44,"monadic","ascending",18,293,293,25,1060054144
45,"monadic","ascending",18,290,290,24,1056161600
46,"monadic","ascending",18,299,299,25,1090324288
47,"monadic","ascending",18,290,290,25,1048413264
48,"monadic","ascending",18,293,293,25,1053538032
49,"monadic","ascending",18,288,288,24,1048780000
50,"monadic","ascending",18,295,295,25,1083400896
51,"monadic","ascending",18,289,289,25,1047994208
52,"monadic","ascending",18,292,292,25,1063171280
53,"monadic","ascending",18,292,292,25,1061211200
54,"monadic","ascending",18,291,291,24,1059698464
55,"monadic","ascending",18,317,317,47,1066979744
56,"monadic","ascending",18,293,293,25,1068883504
57,"monadic","ascending",18,322,322,49,1076320192
58,"monadic","ascending",18,292,292,24,1056551552
59,"monadic","ascending",18,293,293,24,1062662016
60,"monadic","ascending",18,297,297,25,1086057216
61,"monadic","ascending",18,297,297,26,1066905936
62,"monadic","ascending",18,317,317,48,1054126320
63,"monadic","ascending",18,294,294,24,1070254240
64,"monadic","ascending",18,292,292,24,1064769328
65,"monadic","ascending",18,294,294,25,1068420416
66,"monadic","ascending",18,295,295,24,1082143456
67,"monadic","ascending",18,293,293,25,1060140560
68,"monadic","ascending",18,290,290,24,1057007184
69,"monadic","ascending",18,289,289,25,1041471168
70,"monadic","ascending",18,299,299,24,1078741824
71,"monadic","ascending",18,295,295,24,1069990480
72,"monadic","ascending",18,293,293,24,1056278528
73,"monadic","ascending",18,294,294,24,1071999360
74,"monadic","ascending",18,292,292,25,1056479088
75,"monadic","ascending",18,293,293,24,1074570192
76,"monadic","ascending",18,292,292,24,1076944176
77,"monadic","ascending",18,292,292,25,1058795616
78,"monadic","ascending",18,293,293,24,1071342048
79,"monadic","ascending",18,293,293,26,1052805232
80,"monadic","ascending",18,297,297,25,1068155760
81,"monadic","ascending",18,313,313,47,1054696304
82,"monadic","ascending",18,294,294,26,1062944528
83,"monadic","ascending",18,315,316,47,1065120080
84,"monadic","ascending",18,290,290,24,1065888640
85,"monadic","ascending",18,289,289,23,1060591168
86,"monadic","ascending",18,302,302,26,1089096240
87,"monadic","ascending",18,312,312,47,1057016352
88,"monadic","ascending",18,293,293,24,1060587248
89,"monadic","ascending",18,293,293,24,1066677088
90,"monadic","ascending",18,315,315,47,1067639984
91,"monadic","ascending",18,320,320,48,1088818880
92,"monadic","ascending",18,294,294,25,1058916256
93,"monadic","ascending",18,301,301,25,1080998656
94,"monadic","ascending",18,297,297,26,1065952640
95,"monadic","ascending",18,296,296,24,1094219504
96,"monadic","ascending",18,295,295,26,1058171424
97,"monadic","ascending",18,293,293,24,1072987056
98,"monadic","ascending",18,291,291,24,1066826608
99,"monadic","ascending",18,293,293,24,1066810560
0,"monadic","ascending",19,622,622,54,2229497088
1,"monadic","ascending",19,620,620,52,2226754176
2,"monadic","ascending",19,629,629,55,2241721344
3,"monadic","ascending",19,617,618,52,2223938960
4,"monadic","ascending",19,627,627,55,2233758208
5,"monadic","ascending",19,629,629,54,2263170128
6,"monadic","ascending",19,625,625,54,2254896160
7,"monadic","ascending",19,626,626,54,2241120720
8,"monadic","ascending",19,628,628,54,2248944576
9,"monadic","ascending",19,634,634,54,2255027872
10,"monadic","ascending",19,625,625,54,2224077008
11,"monadic","ascending",19,624,624,53,2246816864
12,"monadic","ascending",19,623,623,53,2250522400
13,"monadic","ascending",19,625,625,55,2218975168
14,"monadic","ascending",19,619,619,53,2235560976
15,"monadic","ascending",19,619,619,52,2249661040
16,"monadic","ascending",19,619,619,53,2237079024
17,"monadic","ascending",19,631,631,54,2248061008
18,"monadic","ascending",19,631,631,54,2225267792
19,"monadic","ascending",19,622,622,53,2239926768
20,"monadic","ascending",19,616,616,53,2225017024
21,"monadic","ascending",19,618,618,55,2203840976
22,"monadic","ascending",19,623,623,54,2215131984
23,"monadic","ascending",19,622,622,53,2257344096
24,"monadic","ascending",19,618,618,53,2237755136
25,"monadic","ascending",19,626,626,54,2257469632
26,"monadic","ascending",19,618,618,53,2217483104
27,"monadic","ascending",19,619,619,55,2203409552
28,"monadic","ascending",19,619,619,52,2236971600
29,"monadic","ascending",19,614,614,51,2221569872
30,"monadic","ascending",19,630,630,53,2272373984
31,"monadic","ascending",19,627,627,55,2225066000
32,"monadic","ascending",19,634,634,55,2257533456
33,"monadic","ascending",19,625,625,53,2240175232
34,"monadic","ascending",19,623,623,53,2256042976
35,"monadic","ascending",19,623,624,52,2253556016
36,"monadic","ascending",19,622,622,54,2258459712
37,"monadic","ascending",19,625,625,54,2227786080
