"sample","name","distribution","size","cpu","real","gc","memory"
74,"okasaki","ascending",17,420,420,63,834395152
75,"okasaki","ascending",17,421,421,64,834395152
76,"okasaki","ascending",17,420,420,64,834395152
77,"okasaki","ascending",17,422,422,64,834395152
78,"okasaki","ascending",17,421,421,64,834395152
79,"okasaki","ascending",17,422,422,64,834395152
80,"okasaki","ascending",17,421,421,64,834395152
81,"okasaki","ascending",17,420,420,62,834395152
82,"okasaki","ascending",17,418,418,62,834395152
83,"okasaki","ascending",17,420,420,62,834395152
84,"okasaki","ascending",17,420,420,63,834395152
85,"okasaki","ascending",17,423,423,64,834395152
86,"okasaki","ascending",17,423,423,64,834395152
87,"okasaki","ascending",17,422,422,63,834395152
88,"okasaki","ascending",17,420,420,61,834395152
89,"okasaki","ascending",17,421,421,63,834395152
90,"okasaki","ascending",17,418,418,62,834395152
91,"okasaki","ascending",17,417,417,61,834395152
92,"okasaki","ascending",17,418,418,62,834395152
93,"okasaki","ascending",17,416,416,61,834395152
94,"okasaki","ascending",17,419,419,61,834395152
95,"okasaki","ascending",17,418,419,63,834395152
96,"okasaki","ascending",17,421,421,63,834395152
97,"okasaki","ascending",17,419,419,62,834395152
98,"okasaki","ascending",17,420,420,62,834395152
99,"okasaki","ascending",17,416,416,61,834395152
0,"okasaki","ascending",18,889,889,132,1763306400
1,"okasaki","ascending",18,887,887,130,1763303520
2,"okasaki","ascending",18,889,889,133,1763303712
3,"okasaki","ascending",18,892,893,134,1763304352
4,"okasaki","ascending",18,889,889,133,1763238704
5,"okasaki","ascending",18,890,890,134,1763307616
6,"okasaki","ascending",18,887,887,131,1763306912
7,"okasaki","ascending",18,884,884,130,1763305440
8,"okasaki","ascending",18,885,885,133,1763304480
9,"okasaki","ascending",18,884,884,131,1763304864
10,"okasaki","ascending",18,889,889,131,1763303008
11,"okasaki","ascending",18,886,887,131,1763238064
12,"okasaki","ascending",18,886,886,131,1763308384
13,"okasaki","ascending",18,888,888,131,1763305696
14,"okasaki","ascending",18,890,890,133,1763307168
15,"okasaki","ascending",18,897,898,135,1763309408
16,"okasaki","ascending",18,895,895,133,1763308576
17,"okasaki","ascending",18,893,893,131,1763307808
18,"okasaki","ascending",18,886,886,130,1763302944
19,"okasaki","ascending",18,893,893,135,1763236464
20,"okasaki","ascending",18,892,893,134,1763307616
21,"okasaki","ascending",18,895,895,134,1763308192
22,"okasaki","ascending",18,890,891,134,1763305696
23,"okasaki","ascending",18,896,896,135,1763307168
24,"okasaki","ascending",18,891,891,133,1763309408
25,"okasaki","ascending",18,891,891,135,1763308576
26,"okasaki","ascending",18,888,888,131,1763307808
27,"okasaki","ascending",18,891,892,134,1763302944
28,"okasaki","ascending",18,890,890,132,1763236464
29,"okasaki","ascending",18,889,889,132,1763307616
30,"okasaki","ascending",18,888,888,131,1763308192
31,"okasaki","ascending",18,890,891,132,1763305696
32,"okasaki","ascending",18,894,894,135,1763307168
33,"okasaki","ascending",18,892,893,136,1763309408
34,"okasaki","ascending",18,888,888,131,1763308576
35,"okasaki","ascending",18,891,891,132,1763307808
36,"okasaki","ascending",18,887,887,131,1763302944
37,"okasaki","ascending",18,891,891,135,1763236464
38,"okasaki","ascending",18,887,887,131,1763307616
39,"okasaki","ascending",18,894,894,136,1763308192
40,"okasaki","ascending",18,892,892,135,1763305696
41,"okasaki","ascending",18,889,889,131,1763307168
42,"okasaki","ascending",18,892,892,134,1763309408
43,"okasaki","ascending",18,892,892,133,1763308576
44,"okasaki","ascending",18,889,889,132,1763307808
45,"okasaki","ascending",18,888,889,131,1763302944
46,"okasaki","ascending",18,887,887,131,1763236464
47,"okasaki","ascending",18,888,888,132,1763307616
48,"okasaki","ascending",18,899,899,134,1763308192
49,"okasaki","ascending",18,895,895,136,1763305696
50,"okasaki","ascending",18,887,887,130,1763307168
51,"okasaki","ascending",18,887,887,131,1763309408
52,"okasaki","ascending",18,891,892,136,1763308576
53,"okasaki","ascending",18,889,889,132,1763307808
54,"okasaki","ascending",18,887,887,130,1763302944
55,"okasaki","ascending",18,890,890,132,1763236464
56,"okasaki","ascending",18,888,888,132,1763307616
57,"okasaki","ascending",18,889,889,134,1763308192
58,"okasaki","ascending",18,889,889,131,1763305696
59,"okasaki","ascending",18,887,887,131,1763307168
60,"okasaki","ascending",18,893,893,134,1763309408
61,"okasaki","ascending",18,887,887,130,1763308576
62,"okasaki","ascending",18,888,888,132,1763307808
63,"okasaki","ascending",18,888,888,134,1763302944
64,"okasaki","ascending",18,886,886,131,1763236464
65,"okasaki","ascending",18,885,886,131,1763307616
66,"okasaki","ascending",18,886,887,131,1763308192
67,"okasaki","ascending",18,888,888,133,1763305696
68,"okasaki","ascending",18,891,891,134,1763307168
69,"okasaki","ascending",18,888,888,131,1763309408
70,"okasaki","ascending",18,888,888,131,1763308576
71,"okasaki","ascending",18,888,888,131,1763307808
72,"okasaki","ascending",18,889,889,131,1763302944
73,"okasaki","ascending",18,889,889,132,1763236464
74,"okasaki","ascending",18,893,893,132,1763307616
75,"okasaki","ascending",18,889,890,132,1763308192
76,"okasaki","ascending",18,888,888,131,1763305696
77,"okasaki","ascending",18,890,890,134,1763307168
78,"okasaki","ascending",18,894,894,136,1763309408
79,"okasaki","ascending",18,886,887,129,1763308576
80,"okasaki","ascending",18,887,887,131,1763307808
81,"okasaki","ascending",18,888,888,133,1763302944
82,"okasaki","ascending",18,885,885,131,1763236464
83,"okasaki","ascending",18,888,888,131,1763307616
84,"okasaki","ascending",18,884,884,129,1763308192
85,"okasaki","ascending",18,892,892,133,1763305696
86,"okasaki","ascending",18,889,890,135,1763307168
87,"okasaki","ascending",18,895,895,133,1763309408
88,"okasaki","ascending",18,889,890,130,1763308576
89,"okasaki","ascending",18,894,894,133,1763307808
90,"okasaki","ascending",18,892,892,133,1763302944
91,"okasaki","ascending",18,898,898,134,1763236464
92,"okasaki","ascending",18,887,887,131,1763307616
93,"okasaki","ascending",18,894,894,135,1763308192
94,"okasaki","ascending",18,885,885,130,1763305696
95,"okasaki","ascending",18,891,891,131,1763307168
96,"okasaki","ascending",18,891,891,131,1763309408
97,"okasaki","ascending",18,892,892,134,1763308576
98,"okasaki","ascending",18,891,891,132,1763307808
99,"okasaki","ascending",18,887,888,132,1763302944
0,"okasaki","ascending",19,1984,1984,380,3715572496
1,"okasaki","ascending",19,1977,1978,378,3715572944
2,"okasaki","ascending",19,1977,1977,379,3715564560
3,"okasaki","ascending",19,1990,1990,385,3715566736
4,"okasaki","ascending",19,1981,1981,380,3715558416
5,"okasaki","ascending",19,1981,1981,379,3715567120
6,"okasaki","ascending",19,1969,1970,374,3715558416
7,"okasaki","ascending",19,1991,1991,390,3715567120
8,"okasaki","ascending",19,1986,1986,388,3715558416
9,"okasaki","ascending",19,1988,1989,389,3715567120
10,"okasaki","ascending",19,1987,1987,387,3715558416
11,"okasaki","ascending",19,1981,1981,381,3715567120
12,"okasaki","ascending",19,1976,1976,377,3715558416
13,"okasaki","ascending",19,1986,1987,384,3715567120
14,"okasaki","ascending",19,1996,1996,389,3715558416
15,"okasaki","ascending",19,1979,1979,376,3715567120
16,"okasaki","ascending",19,1978,1978,379,3715558416
17,"okasaki","ascending",19,1986,1986,388,3715567120
18,"okasaki","ascending",19,1987,1988,390,3715558416
19,"okasaki","ascending",19,1994,1994,393,3715567120
20,"okasaki","ascending",19,1994,1995,392,3715558416
21,"okasaki","ascending",19,1999,1999,391,3715567120
22,"okasaki","ascending",19,1997,1997,393,3715558416
23,"okasaki","ascending",19,1992,1993,389,3715567120
24,"okasaki","ascending",19,1980,1980,387,3715558416
25,"okasaki","ascending",19,1981,1981,380,3715567120
26,"okasaki","ascending",19,1976,1976,376,3715558416
27,"okasaki","ascending",19,1987,1987,387,3715567120
28,"okasaki","ascending",19,1976,1976,378,3715558416
29,"okasaki","ascending",19,1990,1990,389,3715567120
30,"okasaki","ascending",19,1977,1977,378,3715558416
31,"okasaki","ascending",19,1972,1972,374,3715567120
32,"okasaki","ascending",19,1985,1985,379,3715558416
33,"okasaki","ascending",19,1988,1988,385,3715567120
34,"okasaki","ascending",19,1984,1984,382,3715558416
35,"okasaki","ascending",19,1991,1991,390,3715567120
36,"okasaki","ascending",19,1981,1981,383,3715558416
37,"okasaki","ascending",19,1990,1990,390,3715567120
38,"okasaki","ascending",19,1990,1990,388,3715558416
39,"okasaki","ascending",19,1992,1992,390,3715567120
40,"okasaki","ascending",19,1973,1973,378,3715558416
41,"okasaki","ascending",19,1977,1978,378,3715567120
42,"okasaki","ascending",19,1975,1975,378,3715558416
43,"okasaki","ascending",19,1980,1981,378,3715567120
44,"okasaki","ascending",19,1978,1978,379,3715558416
45,"okasaki","ascending",19,1983,1983,384,3715567120
46,"okasaki","ascending",19,1991,1991,389,3715558416
47,"okasaki","ascending",19,1988,1988,381,3715567120
48,"okasaki","ascending",19,1982,1982,380,3715558416
49,"okasaki","ascending",19,1975,1975,379,3715567120
50,"okasaki","ascending",19,1972,1972,377,3715558416
51,"okasaki","ascending",19,1975,1976,377,3715567120
52,"okasaki","ascending",19,1982,1982,382,3715558416
53,"okasaki","ascending",19,1986,1986,386,3715567120
54,"okasaki","ascending",19,1982,1982,386,3715558416
55,"okasaki","ascending",19,1970,1970,377,3715567120
56,"okasaki","ascending",19,1969,1969,375,3715558416
57,"okasaki","ascending",19,1973,1973,376,3715567120
58,"okasaki","ascending",19,1972,1972,376,3715558416
59,"okasaki","ascending",19,1979,1979,377,3715567120
60,"okasaki","ascending",19,1980,1981,385,3715558416
61,"okasaki","ascending",19,1972,1972,379,3715567120
62,"okasaki","ascending",19,1968,1968,377,3715558416
63,"okasaki","ascending",19,1975,1975,379,3715567120
64,"okasaki","ascending",19,1975,1975,377,3715558416
65,"okasaki","ascending",19,1976,1977,378,3715567120
66,"okasaki","ascending",19,1982,1982,380,3715558416
67,"okasaki","ascending",19,1978,1978,379,3715567120
68,"okasaki","ascending",19,1973,1973,377,3715558416
69,"okasaki","ascending",19,1979,1979,385,3715567120
70,"okasaki","ascending",19,1978,1978,380,3715558416
71,"okasaki","ascending",19,1994,1994,390,3715567120
72,"okasaki","ascending",19,1984,1984,381,3715558416
73,"okasaki","ascending",19,1999,1999,390,3715567120
74,"okasaki","ascending",19,1987,1987,387,3715558416
75,"okasaki","ascending",19,2000,2000,394,3715567120
76,"okasaki","ascending",19,1987,1987,384,3715558416
77,"okasaki","ascending",19,1973,1973,378,3715567120
78,"okasaki","ascending",19,1998,1998,394,3715558416
79,"okasaki","ascending",19,1991,1992,392,3715567120
80,"okasaki","ascending",19,1978,1978,379,3715558416
81,"okasaki","ascending",19,1984,1984,383,3715567120
82,"okasaki","ascending",19,1980,1980,379,3715558416
83,"okasaki","ascending",19,1987,1987,388,3715567120
84,"okasaki","ascending",19,1979,1979,379,3715558416
85,"okasaki","ascending",19,1975,1975,377,3715567120
86,"okasaki","ascending",19,1996,1997,394,3715558416
87,"okasaki","ascending",19,1974,1975,376,3715567120
88,"okasaki","ascending",19,1976,1976,378,3715558416
89,"okasaki","ascending",19,1990,1990,390,3715567120
90,"okasaki","ascending",19,1993,1993,388,3715558416
91,"okasaki","ascending",19,2007,2007,395,3715567120
92,"okasaki","ascending",19,1998,1998,393,3715558416
93,"okasaki","ascending",19,1985,1985,390,3715567120
94,"okasaki","ascending",19,1992,1992,392,3715558416
95,"okasaki","ascending",19,1969,1970,376,3715567120
96,"okasaki","ascending",19,1975,1975,377,3715558416
97,"okasaki","ascending",19,1974,1974,379,3715567120
98,"okasaki","ascending",19,1985,1986,390,3715558416
99,"okasaki","ascending",19,1990,1990,390,3715567120
0,"okasaki","ascending",20,4180,4180,815,7809479968
1,"okasaki","ascending",20,4178,4179,819,7809435952
2,"okasaki","ascending",20,4155,4155,798,7809486496
3,"okasaki","ascending",20,4167,4167,803,7809422192
4,"okasaki","ascending",20,4187,4188,824,7809314048
5,"okasaki","ascending",20,4200,4201,821,7809319552
6,"okasaki","ascending",20,4191,4192,824,7809396656
7,"okasaki","ascending",20,4189,4190,820,7809405232
8,"okasaki","ascending",20,4185,4186,813,7809313792
9,"okasaki","ascending",20,4177,4177,811,7809319552
10,"okasaki","ascending",20,4184,4184,810,7809396656
11,"okasaki","ascending",20,4191,4191,821,7809405232
12,"okasaki","ascending",20,4162,4163,803,7809313792
13,"okasaki","ascending",20,4177,4178,807,7809319552
14,"okasaki","ascending",20,4207,4208,830,7809396656
15,"okasaki","ascending",20,4197,4198,814,7809405232
16,"okasaki","ascending",20,4192,4193,818,7809313792
17,"okasaki","ascending",20,4177,4178,811,7809319552
18,"okasaki","ascending",20,4182,4183,809,7809396656
19,"okasaki","ascending",20,4204,4205,829,7809405232
20,"okasaki","ascending",20,4197,4197,817,7809313792
21,"okasaki","ascending",20,4182,4183,807,7809319552
22,"okasaki","ascending",20,4183,4184,812,7809396656
23,"okasaki","ascending",20,4188,4188,811,7809405232
24,"okasaki","ascending",20,4184,4185,805,7809313792
25,"okasaki","ascending",20,4171,4172,807,7809319552
26,"okasaki","ascending",20,4190,4190,817,7809396656
27,"okasaki","ascending",20,4175,4176,807,7809405232
28,"okasaki","ascending",20,4180,4181,812,7809313792
29,"okasaki","ascending",20,4170,4171,808,7809319552
30,"okasaki","ascending",20,4180,4181,816,7809396656
31,"okasaki","ascending",20,4179,4180,811,7809405232
32,"okasaki","ascending",20,4215,4216,835,7809313792
33,"okasaki","ascending",20,4211,4212,832,7809319552
34,"okasaki","ascending",20,4190,4190,818,7809396656
35,"okasaki","ascending",20,4182,4182,816,7809405232
36,"okasaki","ascending",20,4175,4176,807,7809313792
37,"okasaki","ascending",20,4172,4172,810,7809319552
38,"okasaki","ascending",20,4194,4195,826,7809396656
39,"okasaki","ascending",20,4196,4197,832,7809405232
40,"okasaki","ascending",20,4201,4202,830,7809313792
41,"okasaki","ascending",20,4199,4200,832,7809319552
42,"okasaki","ascending",20,4186,4187,823,7809396656
43,"okasaki","ascending",20,4201,4201,829,7809405232
44,"okasaki","ascending",20,4192,4193,827,7809313792
45,"okasaki","ascending",20,4186,4187,816,7809319552
46,"okasaki","ascending",20,4193,4193,823,7809396656
47,"okasaki","ascending",20,4189,4189,813,7809405232
48,"okasaki","ascending",20,4172,4172,806,7809313792
49,"okasaki","ascending",20,4176,4177,809,7809319552
50,"okasaki","ascending",20,4168,4169,804,7809396656
51,"okasaki","ascending",20,4198,4199,826,7809405232
52,"okasaki","ascending",20,4216,4217,828,7809313792
53,"okasaki","ascending",20,4205,4206,817,7809319552
54,"okasaki","ascending",20,4208,4209,830,7809396656
55,"okasaki","ascending",20,4191,4192,821,7809405232
56,"okasaki","ascending",20,4185,4186,818,7809313792
57,"okasaki","ascending",20,4166,4167,804,7809319552
58,"okasaki","ascending",20,4168,4169,800,7809396656
59,"okasaki","ascending",20,4173,4173,805,7809405232
60,"okasaki","ascending",20,4194,4195,822,7809313792
61,"okasaki","ascending",20,4211,4212,830,7809319552
62,"okasaki","ascending",20,4199,4199,830,7809396656
63,"okasaki","ascending",20,4207,4208,836,7809405232
64,"okasaki","ascending",20,4195,4196,823,7809313792
65,"okasaki","ascending",20,4180,4181,806,7809319552
66,"okasaki","ascending",20,4195,4196,827,7809396656
67,"okasaki","ascending",20,4174,4175,807,7809405232
68,"okasaki","ascending",20,4166,4167,804,7809313792
69,"okasaki","ascending",20,4186,4186,810,7809319552
70,"okasaki","ascending",20,4178,4179,809,7809396656
71,"okasaki","ascending",20,4180,4180,811,7809405232
72,"okasaki","ascending",20,4164,4165,805,7809313792
73,"okasaki","ascending",20,4171,4171,808,7809319552
74,"okasaki","ascending",20,4184,4185,810,7809396656
75,"okasaki","ascending",20,4214,4215,839,7809405232
76,"okasaki","ascending",20,4190,4191,823,7809313792
77,"okasaki","ascending",20,4187,4187,822,7809319552
78,"okasaki","ascending",20,4169,4169,804,7809396656
79,"okasaki","ascending",20,4186,4187,813,7809405232
80,"okasaki","ascending",20,4175,4176,804,7809313792
81,"okasaki","ascending",20,4200,4201,820,7809319552
82,"okasaki","ascending",20,4182,4183,811,7809396656
83,"okasaki","ascending",20,4201,4202,819,7809405232
84,"okasaki","ascending",20,4183,4184,812,7809313792
85,"okasaki","ascending",20,4174,4175,808,7809319552
86,"okasaki","ascending",20,4174,4175,809,7809396656
87,"okasaki","ascending",20,4188,4189,813,7809405232
88,"okasaki","ascending",20,4197,4198,831,7809313792
89,"okasaki","ascending",20,4164,4165,804,7809319552
90,"okasaki","ascending",20,4187,4188,811,7809396656
91,"okasaki","ascending",20,4166,4166,806,7809405232
92,"okasaki","ascending",20,4178,4179,813,7809313792
93,"okasaki","ascending",20,4176,4176,812,7809319552
94,"okasaki","ascending",20,4177,4178,816,7809396656
95,"okasaki","ascending",20,4183,4184,818,7809405232
96,"okasaki","ascending",20,4179,4180,816,7809313792
97,"okasaki","ascending",20,4177,4178,809,7809319552
98,"okasaki","ascending",20,4165,4166,806,7809396656
99,"okasaki","ascending",20,4181,4182,816,7809405232
0,"monadic","ascending",16,119,119,22,393425584
1,"monadic","ascending",16,119,119,22,393424496
2,"monadic","ascending",16,119,120,22,393424752
3,"monadic","ascending",16,128,129,27,393424496
4,"monadic","ascending",16,121,121,23,393424752
5,"monadic","ascending",16,122,122,23,393424496
6,"monadic","ascending",16,120,120,23,393424304
7,"monadic","ascending",16,120,120,23,393424304
8,"monadic","ascending",16,120,120,23,393424304
9,"monadic","ascending",16,120,120,23,393424304
10,"monadic","ascending",16,121,121,23,393424304
11,"monadic","ascending",16,120,120,23,393424304
12,"monadic","ascending",16,120,120,22,393424304
13,"monadic","ascending",16,121,121,23,393424304
14,"monadic","ascending",16,123,123,23,393424304
15,"monadic","ascending",16,121,121,24,393424304
16,"monadic","ascending",16,120,120,23,393424304
17,"monadic","ascending",16,121,121,23,393424304
18,"monadic","ascending",16,120,120,23,393424304
19,"monadic","ascending",16,120,120,23,393424304
20,"monadic","ascending",16,120,120,23,393424304
21,"monadic","ascending",16,120,121,23,393424304
22,"monadic","ascending",16,120,120,23,393424304
23,"monadic","ascending",16,119,119,22,393424304
24,"monadic","ascending",16,119,119,22,393424304
25,"monadic","ascending",16,120,120,23,393424304
26,"monadic","ascending",16,120,120,22,393424304
27,"monadic","ascending",16,119,119,23,393424304
28,"monadic","ascending",16,119,119,23,393424304
29,"monadic","ascending",16,119,119,22,393424304
30,"monadic","ascending",16,120,120,22,393424304
31,"monadic","ascending",16,120,120,22,393424304
32,"monadic","ascending",16,120,120,23,393424304
33,"monadic","ascending",16,119,119,22,393424304
34,"monadic","ascending",16,121,122,23,393424304
35,"monadic","ascending",16,120,120,23,393424304
36,"monadic","ascending",16,121,121,23,393424304
37,"monadic","ascending",16,119,119,22,393424304
38,"monadic","ascending",16,119,119,22,393424304
39,"monadic","ascending",16,120,120,23,393424304
40,"monadic","ascending",16,121,121,23,393424304
41,"monadic","ascending",16,122,122,23,393424304
42,"monadic","ascending",16,119,119,22,393424304
43,"monadic","ascending",16,119,119,22,393424304
44,"monadic","ascending",16,121,121,23,393424304
45,"monadic","ascending",16,120,120,23,393424304
46,"monadic","ascending",16,120,120,23,393424304
47,"monadic","ascending",16,121,121,23,393424304
48,"monadic","ascending",16,119,119,22,393424304
49,"monadic","ascending",16,120,120,22,393424304
50,"monadic","ascending",16,119,119,22,393424304
51,"monadic","ascending",16,119,119,22,393424304
52,"monadic","ascending",16,119,119,23,393424304
53,"monadic","ascending",16,121,121,23,393424304
54,"monadic","ascending",16,120,120,23,393424304
55,"monadic","ascending",16,120,120,22,393424304
56,"monadic","ascending",16,120,120,23,393424304
57,"monadic","ascending",16,119,119,22,393424304
58,"monadic","ascending",16,119,119,23,393424304
59,"monadic","ascending",16,120,120,22,393424304
60,"monadic","ascending",16,120,120,22,393424304
61,"monadic","ascending",16,118,118,22,393424304
62,"monadic","ascending",16,118,118,22,393424304
63,"monadic","ascending",16,119,119,23,393424304
64,"monadic","ascending",16,125,125,25,393424304
65,"monadic","ascending",16,126,126,25,393424304
66,"monadic","ascending",16,121,121,23,393424304
67,"monadic","ascending",16,120,120,23,393424304
68,"monadic","ascending",16,122,122,23,393424304
69,"monadic","ascending",16,120,120,23,393424304
70,"monadic","ascending",16,120,120,22,393424304
71,"monadic","ascending",16,121,121,23,393424304
72,"monadic","ascending",16,119,119,23,393424304
73,"monadic","ascending",16,120,120,23,393424304
74,"monadic","ascending",16,120,120,23,393424304
75,"monadic","ascending",16,120,120,23,393424304
76,"monadic","ascending",16,119,119,22,393424304
77,"monadic","ascending",16,120,120,23,393424304
78,"monadic","ascending",16,120,120,23,393424304
79,"monadic","ascending",16,120,120,23,393424304
80,"monadic","ascending",16,121,121,23,393424304
81,"monadic","ascending",16,121,121,23,393424304
82,"monadic","ascending",16,120,120,23,393424304
83,"monadic","ascending",16,119,119,23,393424304
84,"monadic","ascending",16,121,121,23,393424304
85,"monadic","ascending",16,120,120,23,393424304
86,"monadic","ascending",16,119,119,22,393424304
87,"monadic","ascending",16,120,120,23,393424304
88,"monadic","ascending",16,120,120,23,393424304
89,"monadic","ascending",16,121,121,23,393424304
90,"monadic","ascending",16,121,121,23,393424304
91,"monadic","ascending",16,121,121,23,393424304
92,"monadic","ascending",16,120,120,23,393424304
93,"monadic","ascending",16,120,120,23,393424304
94,"monadic","ascending",16,120,120,23,393424304
95,"monadic","ascending",16,120,120,23,393424304
96,"monadic","ascending",16,120,120,22,393424304
97,"monadic","ascending",16,119,119,22,393424304
98,"monadic","ascending",16,120,120,23,393424304
99,"monadic","ascending",16,121,121,23,393424304
0,"monadic","ascending",17,259,259,55,834051824
1,"monadic","ascending",17,261,261,56,834052208
2,"monadic","ascending",17,259,260,55,834051824
3,"monadic","ascending",17,260,260,55,834054832
4,"monadic","ascending",17,265,265,58,834121184
5,"monadic","ascending",17,262,263,56,834050544
6,"monadic","ascending",17,261,261,55,834051120
7,"monadic","ascending",17,263,263,56,834050736
8,"monadic","ascending",17,259,259,55,834050864
9,"monadic","ascending",17,261,261,56,834051632
10,"monadic","ascending",17,260,260,55,834051952
11,"monadic","ascending",17,261,261,55,834052208
12,"monadic","ascending",17,258,258,55,834051568
13,"monadic","ascending",17,259,259,55,834052144
14,"monadic","ascending",17,259,259,55,834052528
15,"monadic","ascending",17,260,260,55,834052208
16,"monadic","ascending",17,260,260,55,834051824
17,"monadic","ascending",17,261,261,55,834054832
18,"monadic","ascending",17,259,259,55,834121184
19,"monadic","ascending",17,260,260,55,834050544
20,"monadic","ascending",17,259,259,55,834051120
21,"monadic","ascending",17,259,259,55,834050736
22,"monadic","ascending",17,259,259,55,834050864
23,"monadic","ascending",17,257,257,54,834051632
24,"monadic","ascending",17,262,262,56,834051952
25,"monadic","ascending",17,260,260,56,834052208
26,"monadic","ascending",17,260,260,56,834051568
27,"monadic","ascending",17,260,260,56,834052144
28,"monadic","ascending",17,262,262,57,834052528
29,"monadic","ascending",17,260,260,56,834052208
30,"monadic","ascending",17,260,260,56,834051824
31,"monadic","ascending",17,262,262,57,834054832
32,"monadic","ascending",17,261,261,57,834121184
33,"monadic","ascending",17,259,259,56,834050544
34,"monadic","ascending",17,262,262,57,834051120
35,"monadic","ascending",17,262,262,56,834050736
36,"monadic","ascending",17,258,258,55,834050864
37,"monadic","ascending",17,259,259,55,834051632
38,"monadic","ascending",17,260,260,55,834051952
39,"monadic","ascending",17,259,259,55,834052208
40,"monadic","ascending",17,260,260,55,834051568
41,"monadic","ascending",17,260,260,55,834052144
42,"monadic","ascending",17,260,260,56,834052528
43,"monadic","ascending",17,259,259,55,834052208
44,"monadic","ascending",17,260,260,55,834051824
45,"monadic","ascending",17,261,261,55,834054832
46,"monadic","ascending",17,262,263,57,834121184
47,"monadic","ascending",17,263,263,56,834050544
48,"monadic","ascending",17,260,260,55,834051120
49,"monadic","ascending",17,261,261,56,834050736
50,"monadic","ascending",17,263,263,56,834050864
51,"monadic","ascending",17,261,261,57,834051632
52,"monadic","ascending",17,262,262,55,834051952
53,"monadic","ascending",17,262,262,55,834052208
54,"monadic","ascending",17,261,261,55,834051568
55,"monadic","ascending",17,259,259,55,834052144
56,"monadic","ascending",17,260,260,55,834052528
57,"monadic","ascending",17,260,260,55,834052208
58,"monadic","ascending",17,261,261,56,834051824
59,"monadic","ascending",17,261,261,55,834054832
60,"monadic","ascending",17,263,263,56,834121184
61,"monadic","ascending",17,261,261,55,834050544
62,"monadic","ascending",17,261,261,56,834051120
63,"monadic","ascending",17,265,265,58,834050736
64,"monadic","ascending",17,263,263,57,834050864
65,"monadic","ascending",17,264,264,57,834051632
66,"monadic","ascending",17,260,260,55,834051952
67,"monadic","ascending",17,262,262,56,834052208
68,"monadic","ascending",17,260,260,55,834051568
69,"monadic","ascending",17,260,260,55,834052144
70,"monadic","ascending",17,263,263,57,834052528
71,"monadic","ascending",17,261,261,56,834052208
72,"monadic","ascending",17,261,261,55,834051824
73,"monadic","ascending",17,261,261,56,834054832
74,"monadic","ascending",17,264,264,57,834121184
75,"monadic","ascending",17,261,261,56,834050544
76,"monadic","ascending",17,260,260,55,834051120
77,"monadic","ascending",17,263,263,56,834050736
78,"monadic","ascending",17,259,259,55,834050864
79,"monadic","ascending",17,261,261,56,834051632
80,"monadic","ascending",17,262,262,56,834051952
81,"monadic","ascending",17,263,263,56,834052208
82,"monadic","ascending",17,260,260,55,834051568
83,"monadic","ascending",17,261,261,55,834052144
84,"monadic","ascending",17,261,261,56,834052528
85,"monadic","ascending",17,261,261,56,834052208
86,"monadic","ascending",17,260,260,55,834051824
87,"monadic","ascending",17,261,261,55,834054832
88,"monadic","ascending",17,261,261,55,834121184
89,"monadic","ascending",17,260,260,56,834050544
90,"monadic","ascending",17,262,262,57,834051120
91,"monadic","ascending",17,260,260,55,834050736
92,"monadic","ascending",17,260,260,55,834050864
93,"monadic","ascending",17,260,260,55,834051632
94,"monadic","ascending",17,261,261,56,834051952
95,"monadic","ascending",17,262,262,56,834052208
96,"monadic","ascending",17,260,260,55,834051568
97,"monadic","ascending",17,261,261,55,834052144
98,"monadic","ascending",17,260,261,55,834052528
99,"monadic","ascending",17,267,267,56,834052208
0,"monadic","ascending",18,555,555,124,1762602224
1,"monadic","ascending",18,553,553,122,1762593648
2,"monadic","ascending",18,555,555,123,1762601712
3,"monadic","ascending",18,556,556,124,1762590832
4,"monadic","ascending",18,554,554,122,1762602416
5,"monadic","ascending",18,553,553,123,1762593648
6,"monadic","ascending",18,555,555,123,1762601712
7,"monadic","ascending",18,554,554,123,1762590832
8,"monadic","ascending",18,562,562,126,1762602416
9,"monadic","ascending",18,562,562,127,1762593648
10,"monadic","ascending",18,561,561,127,1762601712
11,"monadic","ascending",18,558,558,125,1762590832
12,"monadic","ascending",18,559,559,126,1762602416
13,"monadic","ascending",18,557,557,125,1762593648
14,"monadic","ascending",18,556,557,126,1762601712
15,"monadic","ascending",18,555,555,122,1762590832
16,"monadic","ascending",18,552,552,122,1762602416
17,"monadic","ascending",18,552,552,122,1762593648
18,"monadic","ascending",18,555,555,124,1762601712
19,"monadic","ascending",18,554,554,124,1762590832
20,"monadic","ascending",18,555,555,125,1762602416
21,"monadic","ascending",18,556,556,125,1762593648
22,"monadic","ascending",18,556,556,126,1762601712
23,"monadic","ascending",18,556,556,126,1762590832
24,"monadic","ascending",18,555,555,125,1762602416
25,"monadic","ascending",18,554,554,122,1762593648
26,"monadic","ascending",18,556,556,123,1762601712
27,"monadic","ascending",18,556,556,123,1762590832
28,"monadic","ascending",18,555,555,123,1762602416
29,"monadic","ascending",18,558,559,126,1762593648
30,"monadic","ascending",18,559,559,126,1762601712
31,"monadic","ascending",18,563,563,127,1762590832
32,"monadic","ascending",18,557,557,126,1762602416
33,"monadic","ascending",18,554,554,122,1762593648
34,"monadic","ascending",18,556,556,124,1762601712
